,대여소번호,대여소명,동,구,총거치대수,2020년_대여수,2019년_대여수
1855,354,포르투갈 대사관 앞,원서동,종로구,10,2910,5950
1856,355,서울사대부속초교 앞,연건동,종로구,15,3486,9555
1857,356,KT혜화지사 앞,연건동,종로구,15,3598,8747
1858,358,성대입구 사거리,혜화동,종로구,13,6943,20104
1859,359,원남동사거리,원남동,종로구,8,3164,8219
1860,361,동묘앞역 1번출구 뒤,숭인동,종로구,10,8654,19547
1861,362,청계8가 사거리,숭인동,종로구,10,5320,10161
1862,363,신설동역 11번출구 뒤,숭인동,종로구,10,5126,12207
1863,364,창신역 1번출구 앞,창신동,종로구,8,2538,5723
1864,367,독립문역 3-1번출구,무악동,종로구,8,3761,5750
1865,368,SK 서린빌딩 앞,서린동,종로구,12,3085,7047
1866,369,광화문 시민열린마당,서린동,종로구,20,3995,10040
1867,385,종각역 5번출구,서린동,종로구,10,4527,10206
1868,386,올림픽기념 국민생활관 앞,혜화동,종로구,10,1947,6084
1869,388,동성중학교 앞,혜화동,종로구,10,2803,6228
1870,393,동대문역 8번 출구,종로동,종로구,10,6292,13039
1871,394,경희궁 자이 3단지,평동,종로구,15,1419,4091
1872,395,경희궁 자이 2단지,홍파동,종로구,8,3060,6036
1873,397,종묘공영주차장 건너편,종로동,종로구,13,2277,5444
1874,446,상명대입구,홍지동,종로구,10,1884,3336
1875,447,신영동삼거리,신영동,종로구,5,154,1020
1876,449,일성아파트,평창동,종로구,10,634,582
1877,450,효자동 삼거리,효자동,종로구,20,2544,5911
1878,451,청와대앞길,팔판동,종로구,13,981,2478
1879,452,동대문 종합시장 버스정류장,종로동,종로구,13,2267,4917
1880,453,종로오가 지하쇼핑센터 14번출구,종로동,종로구,10,3616,7622
1881,454,종로2가 버스정류장 (종각방향),종로동,종로구,13,3501,7670
1882,455,삼익한의원,종로동,종로구,8,1912,3928
1883,456,숭인2동 주민센터 입구 (이강3대냉면),숭인동,종로구,10,2914,5553
1884,457,종로꽃시장 입구 옆,종로동,종로구,10,2516,5214
1885,458,광화문역 5번출구,종로동,종로구,21,4725,9818
1886,461,서울지방경찰청,내자동,종로구,10,3159,7745
1887,462,신영동삼거리(북악터널방향),신영동,종로구,15,304,1493
1888,464,삼청동 골목,삼청동,종로구,10,2169,3006
1889,465,삼청공원 앞,삼청동,종로구,5,373,105
1890,486,평창동주민센터 앞,평창동,종로구,5,489,0
1891,3401,창신두산아파트,창신동,종로구,10,0,0
1892,3402,이화공영주차장,이화동,종로구,10,279,0
1893,3403,서울특별시 교육청,신문로2가,종로구,10,218,0
1894,3404,서울특별시 중부교육지원청,효제동,종로구,15,22,0
1895,3405,파크팰리스,내수동,종로구,12,679,0
1896,3406,세종로공원,공평동,종로구,20,42,0
1897,3407,안국동사거리(신),안국동,종로구,15,912,0
1898,3408,종로타워빌딩,공평동,종로구,13,940,0
1899,3410,종로3가역 8번출구,묘동,종로구,10,294,0
1900,3411,종묘,종로동,종로구,10,608,0
1901,3412,세운상가,종로동,종로구,15,549,0
1902,3413,종로플레이스,인의동,종로구,15,975,0
1903,3414,종로5가역 4번출구,창신동,종로구,10,17,0
1904,3415,동대문역6번출구,창신동,종로구,15,76,0
1905,3416,동묘앞역 6번출구,창신동,종로구,15,28,0
1906,3417,창신3동주민센터,창신동,종로구,12,116,0
1907,3418,창신역2번 출구,창신동,종로구,10,21,0
1908,3419,국립어린이과학관,와룡동,종로구,15,52,0
1909,3420,성균관대입구사거리(맥도날드),명륜,종로구,10,119,0
1910,3421,혜화역 1번출구,혜화동,종로구,10,16,0
1911,3422,성균관대 정문,명륜,종로구,20,187,0
1912,3423,현대그룹(본사),연지동,종로구,20,132,0
1913,3425,광화문 풍림스페이스본 1단지앞,사직동,종로구,15,1,0
1914,3426,독립문역 2번출구 뒤,무악동,종로구,10,46,0
1915,3427,인왕산 아이파크 정문,무악동,종로구,13,35,0
1916,3428,서울미술관,부암동,종로구,10,54,0
1917,3429,AW컨벤션앞,부암동,종로구,15,30,0
1918,3430,구기치안센터 앞,구기동,종로구,10,18,0
1919,3431,로제우스 레포츠센터,구기동,종로구,10,31,0
1920,3432,종로2가 사거리,종로동,종로구,15,1006,0
1921,300,정동사거리,정동,중구,7,3135,7024
1922,310,청계광장 옆,무교동,중구,13,2776,6245
1923,311,서울광장 옆,정동,중구,35,7126,18024
1924,312,시청역 1번출구 뒤,정동,중구,7,6088,13963
1925,318,광교사거리 남측,다동,중구,10,1998,4123
1926,320,을지로입구역 4번출구 앞,명동,중구,20,4114,8019
1927,321,KEB 하나금융그룹 명동사옥 옆,명동,중구,15,2905,7218
1928,322,명동성당 앞,명동,중구,15,1620,4775
1929,324,신세계백화점 본점 앞,회현동,중구,10,3658,8825
1930,331,을지로2가 사거리 북측,회현동,중구,10,3845,6748
1931,332,을지로2가 사거리 남측,회현동,중구,5,2433,4664
1932,336,티마크 호텔 앞,회현동,중구,10,2069,4960
1933,346,맥스타일 앞,신당동,중구,10,5624,13561
1934,347,동대문역사문화공원역 9번출구 앞,광희동,중구,18,4655,12130
1935,370,시청역(2호선) 9번출구 뒤,서소문동,중구,26,4471,8612
1936,371,동대입구역 6번출구 뒤,장충동,중구,10,2154,5258
1937,372,약수역 3번출구 뒤,신당동,중구,10,3053,6169
1938,373,청구 어린이공원,신당동,중구,8,446,1076
1939,374,청구역 2번출구 앞,신당동,중구,10,3545,7181
1940,375,다산 어린이공원,신당동,중구,8,3712,8013
1941,378,청계7가 사거리,흥인동,중구,10,4408,10760
1942,379,서울역9번출구,회현동,중구,7,3760,8004
1943,380,CJ제일제당 앞,쌍림동,중구,8,2912,6596
1944,381,장충체육관,장충동,중구,10,662,1325
1945,382,약수역 10번출구 앞,신당동,중구,7,1997,4464
1946,383,신당역 12번 출구 뒤,장충동,중구,17,6944,17538
1947,384,종로학원본원,중림동,중구,10,1674,3104
1948,387,훈련원공원주차장 앞,을지로동,중구,10,2990,6610
1949,389,을지로4가역 1번출구,을지로동,중구,10,3567,8668
1950,390,충무로역 1번출구,필동,중구,10,4189,9014
1951,391,정동길입구,정동,중구,8,1278,4569
1952,398,을지로3가역 3번출구,을지로동,중구,8,3104,8660
1953,399,서울역 센트럴 자이아파트,만리동,중구,15,1902,2756
1954,428,명보사거리,을지로동,중구,10,1910,3733
1955,429,송도병원,신당동,중구,8,570,1244
1956,430,KEB하나은행 장충동지점,장충동,중구,8,1800,3593
1957,431,청계천 영도교,황학동,중구,15,7249,15302
1958,433,을지로입구역 2번출구,을지로동,중구,10,4006,9771
1959,434,신당 래미안 버스정류장,신당동,중구,10,711,1812
1960,435,SK 남산빌딩,회현동,중구,10,1207,2690
1961,826,서울역 서부교차로2,회현동,중구,20,3623,7407
1962,441,염천교사거리,순화동,중구,15,341,0
1963,442,서울역 서부,회현동,중구,20,76,0
1964,443,호암아트홀,회현동,중구,9,417,0
1965,444,서울역3번 출구,회현동,중구,20,16,0
1966,445,대한상공회의소,회현동,중구,10,636,0
1967,466,롯데호텔,소공동,중구,20,410,0
1968,467,한국은행,회현동,중구,16,208,0
1969,468,웨스틴 조선호텔,소공동,중구,10,204,0
1970,469,회현역 1번출구,회현동,중구,16,34,0
1971,470,회현역 7번출구,회현동,중구,20,490,0
1972,471,회현사거리 남측,회현동,중구,10,539,0
1973,472,삼일교(시그니쳐 타워),수표동,중구,12,800,0
1974,473,을지로4가역 9번출구,을지로동,중구,20,824,0
1975,474,동대문역사문화공원역 1번출구 뒤편,을지로동,중구,30,254,0
1976,475,ddp패션몰,신당동,중구,16,22,0
1977,476,광희문,광희동,중구,10,68,0
1978,477,앰배서더 호텔 주변,장충동,중구,10,30,0
1979,479,동대입구역 3번 출구,장충동,중구,13,47,0
1980,480,약수역 6번 출구,신당동,중구,8,5,0
1981,481,신당역 10번 출구,수표동,중구,16,48,0
1982,482,예수소망교회,신당동,중구,10,74,0
1983,483,남산타운아파트 버스정류장,신당동,중구,16,22,0
1984,484,도동삼거리,남창동,중구,20,14,0
1985,485,서울역4번출구,회현동,중구,30,485,0
1986,1401,극동늘푸른아파트,묵동,중랑구,15,6076,11223
1987,1402,금란주차장 앞,망우동,중랑구,10,3420,6536
1988,1403,중화빌딩 앞 (동부시장),중화동,중랑구,15,9167,17829
1989,1404,동일로 지하차도,중화동,중랑구,10,3969,8492
1990,1405,망우역 1번출구,상봉동,중랑구,10,4591,9497
1991,1406,망우청소년수련관,망우동,중랑구,10,402,1410
1992,1407,먹골역 1번출구 뒤,묵동,중랑구,10,3936,6739
1993,1408,먹골역 6번출구 앞,묵동,중랑구,10,4591,8553
1994,1410,면목 대원칸타빌아파트,면목동,중랑구,10,1011,1615
1995,1411,상봉시장앞 교차로 한성빌딩 앞,면목동,중랑구,10,2499,5194
1996,1412,면목초등학교,면목동,중랑구,10,1781,3343
1997,1413,봉화산역 5번출구 뒤,신내동,중랑구,10,2947,6383
1998,1414,사가정역 1번출구,면목동,중랑구,10,6832,13197
1999,1416,상봉역 3번출구,상봉동,중랑구,10,3013,6011
2000,1418,새솔초등학교,신내동,중랑구,15,1610,3318
2001,1420,신내어울공원 앞,신내동,중랑구,15,2249,3901
2002,1421,신내역 4번출구,신내동,중랑구,20,948,2385
2003,1422,신내우디안아파트 1단지,신내동,중랑구,10,798,1976
2004,1424,양원역 2번출구,망우동,중랑구,10,476,1339
2005,1425,용마문화복지센터,면목동,중랑구,10,1733,4098
2006,1426,면목도시개발아파트 1동 앞,면목동,중랑구,15,1141,2331
2007,1427,용마산역 1번출구,면목동,중랑구,10,954,2193
2008,1428,원묵고등학교,묵동,중랑구,10,1758,6407
2009,1429,장안중학교,중화동,중랑구,15,2076,5409
2010,1430,중랑구청,신내동,중랑구,20,3391,7520
2011,1431,중랑구청 사거리,신내동,중랑구,10,5373,10075
2012,1433,중화역 2번출구,중화동,중랑구,10,6818,12533
2013,1434,홈플러스 면목동점,면목동,중랑구,15,3227,5494
2014,1435,능산삼거리,면목동,중랑구,15,843,1740
2015,1436,영풍마드레빌,신내동,중랑구,15,1911,3614
2016,1437,늘푸른공원 앞,면목동,중랑구,15,1149,3477
2017,1438,홈플러스 신내점 앞,신내동,중랑구,15,5322,10116
2018,1440,하나은행 면목지점,면목동,중랑구,10,3343,6028
2019,1441,신내능말공원,신내동,중랑구,15,2238,5600
2020,1442,(구)신한은행 중랑교지점,중화동,중랑구,8,4119,7560
2021,1443,구립망우청소년독서실,망우동,중랑구,10,1150,2546
2022,1444,면목4치안센터,면목동,중랑구,10,3270,5284
2023,1445,용마지구대,면목동,중랑구,10,944,1541
2024,1446,중랑전화국 교차로,면목동,중랑구,10,4084,9290
2025,1447,면목역 3번출구,면목동,중랑구,15,5680,12260
2026,1448,코스트코 상봉점,상봉동,중랑구,15,6040,14102
2027,1449,상봉역 1번출구,상봉동,중랑구,15,6121,12848
2028,1450,화랑대역 7번출구,공릉동,중랑구,10,4134,6432
2029,1451,중랑세무서,상봉동,중랑구,10,7335,12337
2030,1452,겸재교 진입부,목동,중랑구,15,7001,9939
2031,1453,중랑캠핑숲,망우동,중랑구,9,831,1402
2032,1454,한국전력공사(동대문 중랑지사),묵동,중랑구,10,3877,6560
2033,1455,상봉역 2번 출구,상봉동,중랑구,10,4563,10196
2034,1456,상아빌딩(우림시장 교차로),망우동,중랑구,10,2773,5709
2035,1457,동원사거리,면목동,중랑구,10,2295,4482
2036,1458,상봉터미널2,망우동,중랑구,9,4945,10403
2037,1459,용마한신아파트사거리,면목동,중랑구,10,1264,2677
2038,1461,동양엔파트 앞,중화동,중랑구,12,144,0
2039,1462,동부시장 북문 앞,상봉동,중랑구,9,79,0
2040,1463,중랑구민회관,면목동,중랑구,10,7,0
2041,1464,중화역 4번출구,중화동,중랑구,15,40,0
2042,1465,중랑공영차고지 옆,신내동,중랑구,15,87,0
2043,1466,두산대림아파트 삼거리,묵동,중랑구,10,48,0
2044,1467,sk신내 주유소앞(용마산로),신내동,중랑구,10,11,0
2045,1468,먹골역 7번 출구,묵동,중랑구,10,213,0
2046,1469,먹골역 4번출구,묵동,중랑구,20,2,0
2047,1470,중화동 우리은행 앞,중화동,중랑구,20,72,0
2048,1472,영성빌딩(PAT),중화동,중랑구,8,105,0
2049,1473,중랑역 1번 출구(중화문화복지센터),중화동,중랑구,10,39,0
2050,1474,서울중랑우체국,상봉동,중랑구,10,0,0
2051,1477,면목삼익아파트 앞,면목동,중랑구,15,42,0
2052,1478,홈플러스 상봉점 앞,상봉동,중랑구,10,156,0
2053,1479,면목 홈플러스 2 ,면목동,중랑구,10,69,0
2054,1480, 용마지구대 옆,면목동,중랑구,15,104,0
2055,642,신답역 사거리,답십리동,동대문구,9,3209,9945
2056,2549,LH 서초 4단지 403동,우면동,서초구,10,0,0
2057,2658,가락몰 업무동,가락동,송파구,10,0,0
2058,2744,강서세무서앞,마곡동,강서구,20,0,0
2059,869,노들섬 동측 앞,이촌동,용산구,10,359,0
2060,870,노들섬 서측 앞,이촌동,용산구,10,1376,0
2061,2743,동신아파트 104동 앞,가양동,강서구,11,0,0
2062,793,목동5단지아파트 534동,목동,양천구,15,55,0
2063,797,목동아파트 1422동 1434동 사잇길,신정동,양천구,10,0,0
2064,796,목동아파트 14단지 B상가 앞,신정동,양천구,10,0,0
2065,2548,반포1동 자율방범초소 옆,반포동,서초구,10,0,0
2066,1571,북서울 꿈의숲 입구,번3동,강북구,20,0,0
2067,3600,사근빗물펌프장 건너편,사근동,성동구,8,0,0
2068,3013,서울지방고용노동청 앞,장교동,중구,10,0,0
2069,2659,서울친환경유통센터,가락동,송파구,10,0,0
2070,3588,세종대학교(영실관),군자동,광진구,10,0,0
2071,1574,송중초등학교 옆,미아동,강북구,8,0,0
2072,2746,수명산파크4단지411동 앞,내발산동,강서구,10,0,0
2073,2745,수명초등학교,내발산동,강서구,9,0,0
2074,2550,양재동 꽃시장 건너편,양재동,서초구,10,0,0
2075,795,양천 해누리타운,신정동,양천구,10,0,0
2076,794,양천문화회관,신정동,양천구,10,0,0
2077,3587,우성식품 앞,구의동,광진구,15,0,0
2078,1572,우이산 입구,우이동,강북구,20,0,0
2079,2547,포드서초서비스센터앞,잠원동,서초구,10,0,0
2080,1573,현대성우아파트 옆,미아동,강북구,10,0,0
2081,1268,몽촌토성역 1번출구 옆,방이동,송파구,15,11444,24080
2082,1267,올림픽공원 남2문 앞,방이동,송파구,15,3872,10332
